timestamp,respiration_rate_mean,respiration_rate_var,movement_fast_filtered_custom_mean,heart_rate_mean,heart_rate_var,external_heart_rate_mean,external_heart_rate_var,external_spo2_mean,external_spo2_var,external_spo2_min,signal_quality_mean,distance_mean,motion_data_count,light_ambient_mean,sound_amplitude_mean,temperature_ambient_mean,pressure_mean,humidity_mean,indoor_air_quality_mean,epoch_duration,sleep_stage
2023-12-19 03:21:24.859000+00:00,15.571,0.15912,0,0,0,0,0,0,0,0,7.5,0.57,30,0,22,18.46,99736.66,52.4,39.12,29.91,2
2023-12-19 03:21:54.769000+00:00,16.201,0.18932,0,0,0,0,0,0,0,0,8,0.57,30,0,22,18.46,99734,52.39,39.42,29.904,2
2023-12-19 03:22:24.673000+00:00,15.51,0.04518,0,0,0,0,0,0,0,0,7.83,0.57,30,0,22,18.46,99733.34,52.36,37.86,29.909,2
2023-12-19 03:22:54.582000+00:00,15.526,0.22089,0,0,0,0,0,0,0,0,7.83,0.57,30,0,22,18.46,99733,52.36,39.87,29.909,2
2023-12-19 03:23:24.491000+00:00,15.909,0.04544,0,0,0,0,0,0,0,0,7.7,0.57,30,0,26,18.45,99732.66,52.41,39.5,29.906,2
2023-12-19 03:23:54.397000+00:00,16.125,0.16221,0,0,0,0,0,0,0,0,8,0.57,30,0,22,18.46,99734,52.4,38.73,29.905,2
2023-12-19 03:24:24.302000+00:00,15.821,0.52652,0,0,0,0,0,0,0,0,7.23,0.57,30,0,38,18.46,99733.34,52.41,38.82,29.907,2
2023-12-19 03:24:54.209000+00:00,15.248,1.32393,0,0,0,0,0,0,0,0,7.07,0.65,30,0,22,18.45,99732,52.43,37.46,29.91,2
2023-12-19 03:25:24.119000+00:00,14.883,0.18031,0,0,0,0,0,0,0,0,7.7,0.63,30,0,26,18.45,99732,52.4,38.51,29.907,2
2023-12-19 03:25:54.026000+00:00,16.065,1.19269,0,0,0,0,0,0,0,0,7.83,0.57,30,0,22,18.44,99731.34,52.43,37.12,29.905,2
2023-12-19 03:26:23.931000+00:00,16.307,0.04853,0,0,0,0,0,0,0,0,8,0.57,30,0,22,18.44,99732,52.43,38.02,29.906,2
2023-12-19 03:26:53.837000+00:00,16.8,0.11389,50.81,0,0,0,0,0,0,0,7.73,0.57,30,0,35,18.44,99730.66,52.43,38.28,29.911,4
2023-12-19 03:27:23.748000+00:00,15.843,0.58186,0,0,0,0,0,0,0,0,8.03,0.57,30,0,22,18.44,99730,52.4,38.07,29.907,2
2023-12-19 03:27:53.655000+00:00,14.136,0.19504,0,0,0,0,0,0,0,0,7.77,0.58,30,0,22,18.43,99728.66,52.38,37.02,29.906,2
2023-12-19 03:28:23.561000+00:00,14.544,0.13776,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.43,99730,52.41,36.85,29.906,2
2023-12-19 03:28:53.467000+00:00,15.496,0.36389,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.43,99729.34,52.4,36.81,29.909,2
2023-12-19 03:29:23.376000+00:00,15.223,0.28853,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.43,99727.34,52.39,36.33,29.907,2
2023-12-19 03:29:53.283000+00:00,15.061,0.10186,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.42,99724,52.41,36.52,29.907,2
2023-12-19 03:30:23.190000+00:00,15.576,0.6366,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.42,99722,52.4,35.05,29.906,2
2023-12-19 03:30:53.096000+00:00,14.427,0.27214,0,0,0,0,0,0,0,0,7,0.57,30,0,22,18.42,99718,52.37,35.35,29.908,2
2023-12-19 03:31:23.004000+00:00,15.236,0.47763,0,0,0,0,0,0,0,0,7,0.58,30,0,26,18.41,99711.66,52.4,32.84,29.908,2
2023-12-19 03:31:52.912000+00:00,15.034,0.16743,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.41,99708,52.43,33.13,29.905,2
2023-12-19 03:32:22.817000+00:00,14.985,0.45911,0,0,0,0,0,0,0,0,7,0.57,30,0,26,18.41,99706.34,52.39,32.89,29.907,2
2023-12-19 03:32:52.724000+00:00,15.989,1.19871,0,0,0,0,0,0,0,0,7,0.57,30,0,22,18.42,99703.66,52.36,32.84,29.906,2
2023-12-19 03:33:22.630000+00:00,14.455,0.21929,0,0,0,0,0,0,0,0,7,0.57,30,0,26,18.41,99701,52.39,33.07,29.911,2
2023-12-19 03:33:52.541000+00:00,14.585,0.2316,0,0,0,0,0,0,0,0,7,0.57,30,0,22,18.41,99701,52.4,33.61,29.904,2
2023-12-19 03:34:22.445000+00:00,14.022,0.08514,20.6,0,0,0,0,0,0,0,7.07,0.57,30,0,26,18.41,99697.66,52.36,32.65,29.907,2
2023-12-19 03:34:52.352000+00:00,14.129,0.8991,0,0,0,0,0,0,0,0,5.9,0.58,30,0,26,18.4,99697,52.35,31.75,29.907,2
2023-12-19 03:35:22.259000+00:00,13.456,0.02628,0,0,0,0,0,0,0,0,5.43,0.58,30,0,22,18.41,99697,52.29,30.97,29.909,2
2023-12-19 03:35:52.168000+00:00,13.901,0.66901,0,0,0,0,0,0,0,0,7,0.58,30,0,22,18.41,99697,52.3,32.84,29.908,2
2023-12-19 03:36:22.076000+00:00,14.384,0.26475,0,0,0,0,0,0,0,0,7,0.58,30,0,26,18.4,99694.34,52.36,32.24,29.905,2
2023-12-19 03:36:51.981000+00:00,14.409,0.71612,0,0,0,0,0,0,0,0,7,0.58,30,0,26,18.4,99690,52.33,33.13,29.909,2
2023-12-19 03:37:21.890000+00:00,15.411,0.20858,0,0,0,0,0,0,0,0,6.43,0.58,30,0,22,18.4,99688.34,52.34,32.16,29.907,2
2023-12-19 03:37:51.797000+00:00,16.067,0.92758,0,0,0,0,0,0,0,0,6.37,0.58,30,0,22,18.39,99689.66,52.33,31.06,29.908,2
2023-12-19 03:38:21.705000+00:00,14.068,0.59304,0,0,0,0,0,0,0,0,6.23,0.57,30,0,22,18.4,99689,52.33,31.64,29.904,2
2023-12-19 03:38:51.609000+00:00,13.956,0.01458,0,0,0,0,0,0,0,0,4.33,0.58,30,0,22,18.39,99688,52.32,32.23,29.907,2
2023-12-19 03:39:21.516000+00:00,15.136,0.41454,0,0,0,0,0,0,0,0,5,0.58,30,0,22,18.4,99687,52.33,31.69,29.91,2
2023-12-19 03:39:51.426000+00:00,14.438,0.19626,0,0,0,0,0,0,0,0,5.1,0.58,30,0,22,18.39,99687,52.34,32.14,29.907,3
2023-12-19 03:40:21.333000+00:00,17.248,1.09584,0,0,0,0,0,0,0,0,4.07,0.58,30,0,22,18.39,99688.34,52.32,31.64,29.905,3
2023-12-19 03:40:51.238000+00:00,15.23,1.51138,0,0,0,0,0,0,0,0,3.9,0.58,30,0,22,18.39,99686,52.28,33.5,30.904,3
2023-12-19 03:41:22.142000+00:00,18.245,0.15039,0,0,0,0,0,0,0,0,4,0.59,30,0,26,18.38,99683.66,52.33,32.92,29.906,3
2023-12-19 03:41:52.048000+00:00,19.615,0.08107,0,0,0,0,0,0,0,0,4.5,0.58,30,0,22,18.39,99683,52.32,33.95,29.91,3
2023-12-19 03:42:21.958000+00:00,15.88,1.40905,0,0,0,0,0,0,0,0,2.8,0.58,30,0,22,18.38,99681,52.32,35.13,29.906,3
2023-12-19 03:42:51.864000+00:00,19.406,0.78135,0,0,0,0,0,0,0,0,1.87,0.58,30,0,29,18.38,99682.34,52.32,34.07,29.909,3
2023-12-19 03:43:21.773000+00:00,19.557,1.90061,0,0,0,0,0,0,0,0,1.48,0.59,30,0,26,18.38,99680.34,52.29,31.3,29.904,3
2023-12-19 03:43:51.677000+00:00,17.443,2.95558,0,0,0,0,0,0,0,0,3.5,0.56,30,0,31,18.37,99680.34,52.24,31.99,29.91,3
2023-12-19 03:44:21.587000+00:00,0,0,0,0,0,0,0,0,0,0,3.9,0.62,30,0,26,18.37,99679,52.27,33.2,29.907,3
2023-12-19 03:44:51.494000+00:00,16.349,0.24561,0,0,0,0,0,0,0,0,5.03,0.61,30,0,22,18.37,99683,52.29,34.04,29.906,3
2023-12-19 03:45:21.400000+00:00,16.333,0.00147,0,0,0,0,0,0,0,0,2.5,0.6,30,0,22,18.37,99688.34,52.28,33.91,29.909,3
2023-12-19 03:45:51.309000+00:00,19.926,1.1755,0,0,0,0,0,0,0,0,4.07,0.63,30,0,22,18.36,99687,52.27,34.68,29.906,3
2023-12-19 03:46:21.215000+00:00,16.723,0.41711,0,0,0,0,0,0,0,0,3.63,0.61,30,0,22,18.36,99691,52.29,33.84,29.907,3
2023-12-19 03:46:51.122000+00:00,18.23,0,50.86,0,0,0,0,0,0,0,4.73,0.59,30,0,44,18.36,99689,52.28,32.39,29.906,3
2023-12-19 03:47:21.028000+00:00,0,0,10.5,0,0,0,0,0,0,0,8.83,0.58,30,0,22,18.36,99690.34,52.28,33.61,29.906,3
2023-12-19 03:47:50.934000+00:00,19.095,0.10393,1.3,0,0,0,0,0,0,0,9.7,0.63,30,0,22,18.35,99686,52.25,33.18,29.908,3
2023-12-19 03:48:20.842000+00:00,17.737,0.89414,1,0,0,0,0,0,0,0,10,0.63,30,0,22,18.35,99685.66,52.26,34.64,29.908,3
2023-12-19 03:48:50.750000+00:00,17.462,2.75405,1,0,0,0,0,0,0,0,10,0.63,30,0,22,18.36,99686.34,52.28,34.11,29.906,3
2023-12-19 03:49:20.656000+00:00,18.586,1.90958,9.75,0,0,0,0,0,0,0,7.2,0.56,30,0,22,18.35,99687.66,52.32,33.62,29.907,3
2023-12-19 03:49:50.563000+00:00,17.7,0.0456,0,0,0,0,0,0,0,0,8.97,0.62,30,0,26,18.36,99688,52.3,34.06,29.907,3
2023-12-19 03:50:20.470000+00:00,16.851,1.23912,22.09,0,0,0,0,0,0,0,10,0.64,30,0,22,18.35,99687.66,52.34,37.66,29.907,3
2023-12-19 03:50:50.377000+00:00,17.593,0.68795,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.36,99689.66,52.33,38.09,29.909,3
2023-12-19 03:51:20.286000+00:00,16.291,0.81488,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.36,99690,52.34,39.86,29.907,3
2023-12-19 03:51:50.193000+00:00,17.105,2.44591,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.35,99687,52.34,38.61,29.905,3
2023-12-19 03:52:20.098000+00:00,15.263,3.59676,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.35,99685,52.32,38.65,29.909,3
2023-12-19 03:52:50.007000+00:00,16.088,0.74701,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.35,99685,52.25,39.48,29.909,3
2023-12-19 03:53:19.916000+00:00,15.059,0.48679,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.35,99684,52.25,37.27,29.905,3
2023-12-19 03:53:49.821000+00:00,16.456,3.00485,0,0,0,0,0,0,0,0,10,0.63,30,0,22,18.35,99686.34,52.26,38.54,29.907,3
2023-12-19 03:54:19.728000+00:00,17.016,2.60605,0,0,0,0,0,0,0,0,10,0.64,30,0,26,18.34,99685.66,52.28,40.02,29.906,3
2023-12-19 03:54:49.634000+00:00,17.458,1.9278,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.34,99687,52.25,38.33,29.907,3
2023-12-19 03:55:19.541000+00:00,18.021,1.79564,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.34,99684.34,52.26,37.73,29.909,3
2023-12-19 03:55:49.450000+00:00,19.256,0.99722,0,0,0,0,0,0,0,0,10,0.64,30,0,22,18.34,99683.66,52.22,37.01,29.907,3
2023-12-19 03:56:19.357000+00:00,16.375,1.13264,0,0,0,0,0,0,0,0,9.37,0.57,30,0,26,18.33,99681.66,52.22,36.17,29.905,3
2023-12-19 03:56:49.262000+00:00,18.931,0.70793,0,0,0,0,0,0,0,0,9.67,0.63,30,0,22,18.34,99684,52.17,38.03,29.909,3
2023-12-19 03:57:19.171000+00:00,16.873,6.22488,0,0,0,0,0,0,0,0,10,0.64,30,0,26,18.33,99679.66,52.17,37.96,30.904,3
2023-12-19 03:57:50.075000+00:00,15.541,0.66071,0,0,0,0,0,0,0,0,10,0.62,30,0,36,18.33,99676.34,52.19,38.39,29.906,3
2023-12-19 03:58:19.981000+00:00,15.732,0.63266,0,0,0,0,0,0,0,0,8.63,0.61,30,0,22,18.33,99674.34,52.22,37.04,29.908,3
2023-12-19 03:58:49.889000+00:00,15.607,0.32623,0,0,0,0,0,0,0,0,10,0.65,30,0,22,18.32,99673,52.19,36.15,29.909,3
2023-12-19 03:59:19.798000+00:00,15.132,0.9979,0,0,0,0,0,0,0,0,10,0.65,30,0,22,18.32,99672.34,52.19,38.85,29.905,3
2023-12-19 03:59:49.703000+00:00,13.306,0.6136,0,0,0,0,0,0,0,0,9.57,0.65,30,0,22,18.32,99672.34,52.2,37.34,29.91,3
2023-12-19 04:00:19.613000+00:00,19.361,9.69743,0,0,0,0,0,0,0,0,6.27,0.65,30,0,22,18.31,99667,52.24,37.83,29.906,3
2023-12-19 04:00:49.519000+00:00,18.956,0.85619,0,0,0,0,0,0,0,0,9.4,0.65,30,0,31,18.31,99667,52.22,36.76,29.905,3
2023-12-19 04:01:19.424000+00:00,21.313,0.26872,13.04,0,0,0,0,0,0,0,9.67,0.65,30,0,22,18.31,99664.66,52.19,35.07,29.908,3
2023-12-19 04:01:49.332000+00:00,0,0,6.76,0,0,0,0,0,0,0,9.63,0.66,30,0,26,18.31,99667.34,52.17,36.33,29.907,3
2023-12-19 04:02:19.239000+00:00,17.51,0.56717,0,0,0,0,0,0,0,0,10,0.66,30,0,22,18.31,99667,52.13,34.69,29.907,3
2023-12-19 04:02:49.146000+00:00,18.101,0.22838,54.67,0,0,0,0,0,0,0,7.6,0.59,30,0,29,18.3,99668.66,52.15,35.73,29.91,3
2023-12-19 04:03:19.056000+00:00,17.17,2.53202,0,0,0,0,0,0,0,0,4.2,0.61,30,0,22,18.3,99667.66,52.17,36.16,29.907,3
2023-12-19 04:03:48.963000+00:00,17.706,0.91255,0,0,0,0,0,0,0,0,3.47,0.62,30,0,22,18.3,99667,52.1,35.81,29.907,3
2023-12-19 04:04:18.870000+00:00,19.076,0.00018,0,0,0,0,0,0,0,0,2.93,0.73,30,0,22,18.3,99665.34,52.12,36.83,29.905,3
2023-12-19 04:04:48.775000+00:00,16.962,0.30144,7.75,0,0,0,0,0,0,0,6.73,0.61,30,0,22,18.29,99660.66,52.15,36.48,29.91,3
2023-12-19 04:05:18.685000+00:00,18.936,3.0607,0,0,0,0,0,0,0,0,8,0.61,30,0,26,18.28,99658,52.15,35.88,29.906,3
2023-12-19 04:05:48.591000+00:00,14.868,0.94285,0,0,0,0,0,0,0,0,7.83,0.61,30,0,26,18.28,99657,52.13,35.74,29.906,3
2023-12-19 04:06:18.497000+00:00,15.992,1.71266,0,0,0,0,0,0,0,0,7.8,0.62,30,0,22,18.28,99656,52.1,34.55,29.908,3
2023-12-19 04:06:48.405000+00:00,16.098,0.89498,0,0,0,0,0,0,0,0,7.93,0.61,30,0,22,18.27,99654.66,52.11,33.84,29.908,3
2023-12-19 04:07:18.313000+00:00,17.991,0.30684,0,0,0,0,0,0,0,0,8,0.61,30,0,22,18.27,99653.34,52.14,34.2,29.907,3
2023-12-19 04:07:48.220000+00:00,17.935,0.56358,0,0,0,0,0,0,0,0,6.93,0.62,30,0,29,18.28,99655,52.11,35.1,29.905,3
2023-12-19 04:08:18.125000+00:00,18.203,0.30054,33.83,0,0,0,0,0,0,0,6.7,0.58,30,0,38,18.27,99654,52.14,35.73,29.907,3
2023-12-19 04:08:48.032000+00:00,16.556,0.11375,0,0,0,0,0,0,0,0,5.57,0.74,30,0,22,18.27,99652.66,52.11,36.8,29.91,3
2023-12-19 04:09:17.942000+00:00,16.478,0.16404,0,0,0,0,0,0,0,0,10,0.7,30,0,22,18.27,99654,52.08,33.73,29.907,3
2023-12-19 04:09:47.849000+00:00,15.257,0.3149,0,0,0,0,0,0,0,0,9.13,0.71,30,0,22,18.27,99652.66,52.08,35.19,29.906,3
2023-12-19 04:10:17.755000+00:00,16.079,0.36126,0,0,0,0,0,0,0,0,9,0.73,30,0,22,18.27,99651.34,52.12,36.13,29.906,3
2023-12-19 04:10:47.661000+00:00,16.459,0.41049,0,0,0,0,0,0,0,0,9.4,0.71,30,0,22,18.27,99651.34,52.09,34.22,29.91,3
2023-12-19 04:11:17.571000+00:00,17.404,0.68198,0,0,0,0,0,0,0,0,9.73,0.67,30,0,22,18.26,99652,52.08,33.74,29.906,3
2023-12-19 04:11:47.477000+00:00,15.962,0.18009,0,0,0,0,0,0,0,0,9,0.72,30,0,22,18.27,99651.34,52.08,34.29,29.907,3
2023-12-19 04:12:17.384000+00:00,16.672,1.12372,0,0,0,0,0,0,0,0,9.3,0.71,30,0,26,18.26,99648,52.07,33.16,29.906,3
2023-12-19 04:12:47.290000+00:00,17.95,0.13213,0,0,0,0,0,0,0,0,9.97,0.71,30,0,26,18.27,99651,52.02,37.42,29.909,3
2023-12-19 04:13:17.199000+00:00,15.445,2.54456,0,0,0,0,0,0,0,0,9.17,0.72,30,0,26,18.26,99650,52.05,33.78,29.905,3
2023-12-19 04:13:47.104000+00:00,15.677,0.18282,0,0,0,0,0,0,0,0,3.33,0.67,30,0,22,18.26,99650.66,52.04,33.7,29.909,3
2023-12-19 04:14:17.013000+00:00,16.072,0.66524,0,0,0,0,0,0,0,0,8.77,0.71,30,0,26,18.26,99650,52.04,33.35,29.904,3
2023-12-19 04:14:46.917000+00:00,16,0.78979,0,0,0,0,0,0,0,0,9,0.73,30,0,22,18.26,99649,52.05,33.73,29.911,3
2023-12-19 04:15:16.828000+00:00,17.177,0.59825,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.26,99651.34,52.06,33.4,29.907,3
2023-12-19 04:15:46.735000+00:00,14.735,0.37249,0,0,0,0,0,0,0,0,8.8,0.72,30,0,22,18.25,99652.66,52.04,33.06,29.906,3
2023-12-19 04:16:16.641000+00:00,14.861,0.08421,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.26,99654,52.01,34.58,29.907,3
2023-12-19 04:16:46.548000+00:00,16.483,0.77077,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.25,99653.34,52.04,34.97,29.909,3
2023-12-19 04:17:16.457000+00:00,15.174,0.03196,0,0,0,0,0,0,0,0,8.93,0.71,30,0,22,18.25,99654.66,52,32.28,29.906,3
2023-12-19 04:17:46.363000+00:00,16.205,0.27644,0,0,0,0,0,0,0,0,9,0.68,30,0,22,18.25,99654.66,52,30.97,29.907,3
2023-12-19 04:18:16.270000+00:00,15.521,0.12523,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.24,99652,52.01,33.66,29.905,3
2023-12-19 04:18:46.175000+00:00,16.336,0.312,0,0,0,0,0,0,0,0,9,0.73,30,0,22,18.25,99654,52,32.71,29.909,3
2023-12-19 04:19:16.084000+00:00,16.546,0.75002,0,0,0,0,0,0,0,0,9,0.72,30,0,22,18.24,99656,52,31.76,29.908,3
2023-12-19 04:19:45.992000+00:00,15.22,0.4692,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.24,99656,52.01,32.63,29.907,3
2023-12-19 04:20:15.899000+00:00,15.274,0.31281,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.24,99658.66,51.96,31.57,29.904,3
2023-12-19 04:20:45.803000+00:00,16.303,0.55731,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.24,99660.66,51.94,32.12,29.908,3
2023-12-19 04:21:15.711000+00:00,16.29,0.10998,0,0,0,0,0,0,0,0,9.63,0.71,30,0,22,18.24,99664,51.97,31.94,29.91,3
2023-12-19 04:21:45.621000+00:00,14.125,0.61076,0,0,0,0,0,0,0,0,9,0.71,30,0,22,18.23,99666,51.98,32.19,29.906,3
2023-12-19 04:22:15.527000+00:00,15.674,1.13037,0,0,0,0,0,0,0,0,8.87,0.71,30,0,22,18.24,99666.66,51.96,33.04,29.905,3
2023-12-19 04:22:45.432000+00:00,19.051,1.1741,0,0,0,0,0,0,0,0,8.03,0.71,30,0,22,18.23,99668.34,51.98,33.64,29.91,3
2023-12-19 04:23:15.342000+00:00,16.375,0.05545,0,0,0,0,0,0,0,0,2.63,0.71,30,0,26,18.23,99668,51.92,32.34,29.907,2
2023-12-19 04:23:45.249000+00:00,16.121,0.22605,0,0,0,0,0,0,0,0,5,0.7,30,0,22,18.23,99667,51.92,35.3,29.907,2
2023-12-19 04:24:15.156000+00:00,16.578,0.55524,0,0,0,0,0,0,0,0,5.33,0.71,30,0,22,18.23,99667.66,51.94,34.26,29.906,2
2023-12-19 04:24:45.062000+00:00,15.773,0.83741,0,0,0,0,0,0,0,0,5.23,0.72,30,0,22,18.22,99667.34,51.94,34.68,29.908,2
2023-12-19 04:25:14.970000+00:00,15.177,0.88192,0,0,0,0,0,0,0,0,5,0.71,30,0,22,18.22,99667,51.96,33.82,29.907,2
2023-12-19 04:25:44.877000+00:00,15.239,0.30052,0,0,0,0,0,0,0,0,5.13,0.71,30,0,22,18.22,99668,51.93,32.54,29.906,2
2023-12-19 04:26:14.783000+00:00,16.56,0.21008,0,0,0,0,0,0,0,0,5.57,0.71,30,0,26,18.21,99666,51.94,34.54,29.905,2
2023-12-19 04:26:44.688000+00:00,16.058,0.2738,0,0,0,0,0,0,0,0,5.77,0.71,30,0,22,18.21,99664.66,51.89,33.02,29.911,2
2023-12-19 04:27:14.599000+00:00,15.979,0.31641,0,0,0,0,0,0,0,0,5.47,0.71,30,0,26,18.2,99663,51.92,31.59,29.907,2
2023-12-19 04:27:44.506000+00:00,15.882,1.04015,0,0,0,0,0,0,0,0,5.27,0.72,30,0,22,18.2,99666,51.91,31.75,29.905,2
2023-12-19 04:28:14.411000+00:00,15.461,3.88654,20.78,0,0,0,0,0,0,0,6.23,0.64,30,0,26,18.2,99665.34,51.94,32.63,29.907,2
2023-12-19 04:28:44.318000+00:00,14.343,0.45208,0,0,0,0,0,0,0,0,5,0.71,30,0,22,18.2,99663,51.91,32.91,29.907,2
2023-12-19 04:29:14.225000+00:00,15.664,0.13491,0,0,0,0,0,0,0,0,5,0.73,30,0,22,18.2,99663.34,51.88,31.89,29.909,2
2023-12-19 04:29:44.134000+00:00,16.522,0.30961,0,0,0,0,0,0,0,0,5.73,0.71,30,0,22,18.2,99664.66,51.9,33.13,29.906,2
2023-12-19 04:30:14.040000+00:00,15.638,0.35882,0,0,0,0,0,0,0,0,5,0.72,30,0,22,18.2,99664.66,51.89,32,29.909,2
2023-12-19 04:30:43.949000+00:00,15.559,0.35761,0,0,0,0,0,0,0,0,5.9,0.72,30,0,26,18.19,99665,51.9,31.73,29.907,2
2023-12-19 04:31:13.856000+00:00,16.581,0.15583,0,0,0,0,0,0,0,0,6,0.73,30,0,22,18.19,99666.66,51.9,30.79,29.907,2
2023-12-19 04:31:43.763000+00:00,16.698,0.23712,0,0,0,0,0,0,0,0,5.57,0.72,30,0,22,18.19,99666,51.88,32.18,29.905,2
2023-12-19 04:32:13.668000+00:00,15.933,0.49662,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.18,99665,51.88,31.46,29.907,2
2023-12-19 04:32:43.575000+00:00,16.896,0.25153,0,0,0,0,0,0,0,0,5.93,0.73,30,0,22,18.18,99664,51.9,33.04,29.91,2
2023-12-19 04:33:13.485000+00:00,16.188,0.18293,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.18,99662,51.9,33.08,29.907,2
2023-12-19 04:33:43.392000+00:00,17.712,0.19299,0,0,0,0,0,0,0,0,5.9,0.71,30,0,22,18.18,99661.34,51.89,33.39,29.906,2
2023-12-19 04:34:13.298000+00:00,16.568,0.04389,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.17,99658,51.9,34.75,29.907,2
2023-12-19 04:34:43.205000+00:00,16.634,0.19895,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.17,99658,51.9,33.82,29.907,2
2023-12-19 04:35:13.112000+00:00,16.833,0.02732,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.17,99654.66,51.91,34.23,29.908,2
2023-12-19 04:35:43.020000+00:00,16.729,0.1911,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.17,99655,51.87,35.24,29.905,2
2023-12-19 04:36:12.925000+00:00,16.431,0.15273,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.17,99654,51.83,35.65,29.908,2
2023-12-19 04:36:42.833000+00:00,16.305,0.33556,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.16,99654.66,51.86,34.33,29.909,2
2023-12-19 04:37:12.742000+00:00,16.965,0.19452,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.16,99652.66,51.87,33.91,29.907,2
2023-12-19 04:37:42.649000+00:00,16.729,0.20803,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.17,99652,51.87,32.13,29.905,2
2023-12-19 04:38:12.554000+00:00,16.064,0.22174,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.16,99653.34,51.9,32.7,29.907,2
2023-12-19 04:38:42.461000+00:00,17.077,0.67386,0,0,0,0,0,0,0,0,5.97,0.72,30,0,26,18.16,99650.66,51.88,34.32,29.908,2
2023-12-19 04:39:12.369000+00:00,16.324,0.37904,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.16,99652,51.83,33.19,29.909,2
2023-12-19 04:39:42.278000+00:00,16.881,0.45099,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.16,99653,51.81,33,29.904,2
2023-12-19 04:40:12.182000+00:00,16.026,0.38514,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.16,99650.66,51.82,32.56,29.908,2
2023-12-19 04:40:42.090000+00:00,16.356,0.29851,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.16,99654,51.83,34.14,29.907,2
2023-12-19 04:41:11.997000+00:00,15.874,0.1802,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.15,99653,51.82,36.43,29.909,2
2023-12-19 04:41:41.906000+00:00,16.508,0.21625,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.15,99654.66,51.81,35.22,29.905,2
2023-12-19 04:42:11.811000+00:00,16.634,0.16309,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.14,99654,51.81,35.92,29.907,2
2023-12-19 04:42:41.718000+00:00,16.344,0.01671,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.15,99652.66,51.82,36.76,29.907,2
2023-12-19 04:43:11.625000+00:00,16.903,0.70386,0,0,0,0,0,0,0,0,5.87,0.72,30,0,22,18.14,99655,51.82,34.81,29.91,2
2023-12-19 04:43:41.535000+00:00,16.035,0.20611,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.14,99657.34,51.83,32.81,29.905,1
2023-12-19 04:44:11.440000+00:00,16.366,0.13735,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.14,99659.34,51.79,34.43,29.907,1
2023-12-19 04:44:41.347000+00:00,16.718,0.19823,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.13,99655,51.81,35.07,29.907,1
2023-12-19 04:45:11.254000+00:00,17.497,0.75124,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.13,99658,51.8,34.11,29.91,1
2023-12-19 04:45:41.164000+00:00,17.612,1.84377,0,0,0,0,0,0,0,0,5.57,0.72,30,0,22,18.13,99654,51.8,31.49,29.904,1
2023-12-19 04:46:11.068000+00:00,16.399,0.0931,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.13,99655.34,51.79,31.3,29.908,1
2023-12-19 04:46:40.976000+00:00,16.145,0.18589,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.13,99655,51.77,33.32,29.906,1
